Gender,Competition,Round,Country,Apparatus,Score,FullName
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,ARG,FX,13.1,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,FX,12.833,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,ARG,HB,12.966,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,HB,12.966,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,ARG,PB,13.366,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,PB,13.233,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,ARG,PH,11.933,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,PH,12.166,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,ARG,SR,12.833,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,SR,12.366,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,ARG,VT,13.466,Julian Jato
m,SANTIAGO 2023 XIX Pan American Games,qual,ARG,VT,12.866,Julian Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,FX,13.0,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,FX,13.167,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,HB,12.933,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,HB,13.0,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,PB,13.433,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,PB,12.4,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,PH,12.033,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,PH,10.5,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,ARG,SR,12.533,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,SR,12.833,Julian Ezequiel Jato
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,ARG,VT,13.6,Julian Ezequiel Jato
m,2023 FISU World University Games,qual,ARG,FX,12.566,Julian Ezequiel Jato
m,2023 FISU World University Games,qual,ARG,HB,11.2,Julian Ezequiel Jato
m,2023 FISU World University Games,qual,ARG,PB,12.266,Julian Ezequiel Jato
m,2023 FISU World University Games,qual,ARG,PH,9.533,Julian Ezequiel Jato
m,2023 FISU World University Games,qual,ARG,SR,12.566,Julian Ezequiel Jato
m,2023 FISU World University Games,qual,ARG,VT,13.2,Julian Ezequiel Jato
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,GER,UB,13.466,Meolie Jauch
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,GER,VT,13.066,Meolie Jauch
w,2023 Cottbus World Cup,final,GER,UB,13.533,Meolie Jauch
w,2023 Cottbus World Cup,qual,GER,UB,13.7,Meolie Jauch
w,EnBW DTB Pokal Team Challenge 2023,final,GER,UB,13.5,Meolie Jauch
w,EnBW DTB Pokal Team Challenge 2023,qual,GER,UB,13.85,Meolie Jauch
w,2023 Varna World Challenge Cup,qual,SRB,FX,9.8,Andela Jaukovic
w,2023 Senior European Championships,qual,DEN,BB,10.166,Natalie Jensen
w,2023 Senior European Championships,qual,DEN,FX,11.4,Natalie Jensen
w,2023 Senior European Championships,qual,DEN,UB,9.733,Natalie Jensen
w,2023 Senior European Championships,qual,DEN,VT,12.733,Natalie Jensen
w,2023 Senior European Championships,qual,DEN,VT,12.4,Natalie Jensen
m,HANGZHOU 2022 19th Asian Games,qual,KOR,HB,12.8,Yo-seop  Jeon
m,2022 9th Senior Artistic Gymnastics Asian Championships,qual,KOR,HB,11.667,Yoseop Jeon
m,2022 9th Senior Artistic Gymnastics Asian Championships,qual,KOR,PH,13.333,Yoseop Jeon
m,2022 9th Senior Artistic Gymnastics Asian Championships,qual,KOR,SR,13.167,Yoseop Jeon
m,HANGZHOU 2022 19th Asian Games,qual,KOR,PB,13.8,Yoseop Jeon
m,HANGZHOU 2022 19th Asian Games,final,KOR,PH,12.866,Yoseop Jeon
m,HANGZHOU 2022 19th Asian Games,qual,KOR,PH,14.033,Yoseop Jeon
m,HANGZHOU 2022 19th Asian Games,qual,KOR,SR,12.766,Yoseop Jeon
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,FRA,BB,11.2,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,FRA,FX,13.366,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,FRA,UB,13.066,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,FRA,VT,13.7,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,qual,FRA,BB,12.533,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,qual,FRA,FX,13.266,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,qual,FRA,UB,14.4,Melanie Jesus santos
w,2022 51st FIG Artistic Gymnastics World Championships,qual,FRA,VT,13.666,Melanie Jesus santos
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,FRA,BB,12.733,Melanie Jesus santos
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,FRA,FX,13.3,Melanie Jesus santos
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,FRA,UB,14.066,Melanie Jesus santos
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,FRA,VT,14.366,Melanie Jesus santos
w,2023 10th Senior Artistic Gymnastics Asian Championships,qual,CHN,FX,12.733,Ruoyi Jia
m,2022 Baku World Cup,qual,MAS,PH,13.833,Tan Fu Jie
m,2022 Cairo World Cup,qual,MAS,PH,13.9,Tan Fu Jie
m,2022 Cairo World Cup,final,MAS,PH,13.9,Tan Fu Jie
m,2023 Tel Aviv World Challenge Cup,qual,HKG,VT,12.7,Man Hin Jim
m,2023 Tel Aviv World Challenge Cup,qual,HKG,VT,13.65,Man Hin Jim
m,2023 Tel Aviv World Challenge Cup,final,HKG,VT,14.05,Man Hin Jim
m,2023 Varna World Challenge Cup,qual,HKG,VT,13.15,Man Hin Jim
m,2023 Varna World Challenge Cup,qual,HKG,VT,13.05,Man Hin Jim
m,HANGZHOU 2022 19th Asian Games,qual,HKG,VT,12.766,Man Hin Jim
m,HANGZHOU 2022 19th Asian Games,qual,HKG,VT,12.933,Man Hin Jim
m,2022 Varna World Challenge Cup,qual,COL,FX,12.2,Dilan Jimenez
m,2022 Varna World Challenge Cup,qual,COL,HB,13.25,Dilan Jimenez
m,2022 Varna World Challenge Cup,qual,COL,PB,14.0,Dilan Jimenez
m,2022 Varna World Challenge Cup,final,COL,PB,14.15,Dilan Jimenez
m,2022 Varna World Challenge Cup,qual,COL,SR,13.45,Dilan Jimenez
m,2022 Varna World Challenge Cup,qual,COL,VT,14.5,Dilan Jimenez
m,2022 Varna World Challenge Cup,final,COL,VT,13.1,Dilan Jimenez
m,2022 Varna World Challenge Cup,final,COL,VT,13.4,Dilan Jimenez
m,2022 Varna World Challenge Cup,qual,COL,VT,13.35,Dilan Jimenez
m,2023 Central American and Caribbean Games,AAfinal,COL,FX,13.85,Dilan Jimenez
m,2023 Central American and Caribbean Games,final,COL,FX,13.65,Dilan Jimenez
m,2023 Central American and Caribbean Games,qual,COL,FX,13.85,Dilan Jimenez
m,2023 Central American and Caribbean Games,AAfinal,COL,HB,12.8,Dilan Jimenez
m,2023 Central American and Caribbean Games,qual,COL,HB,11.35,Dilan Jimenez
m,2023 Central American and Caribbean Games,AAfinal,COL,PB,13.7,Dilan Jimenez
m,2023 Central American and Caribbean Games,final,COL,PB,11.8,Dilan Jimenez
m,2023 Central American and Caribbean Games,qual,COL,PB,13.75,Dilan Jimenez
m,2023 Central American and Caribbean Games,AAfinal,COL,PH,11.5,Dilan Jimenez
m,2023 Central American and Caribbean Games,qual,COL,PH,11.5,Dilan Jimenez
m,2023 Central American and Caribbean Games,AAfinal,COL,SR,12.6,Dilan Jimenez
m,2023 Central American and Caribbean Games,qual,COL,SR,12.2,Dilan Jimenez
m,2023 Central American and Caribbean Games,AAfinal,COL,VT,13.7,Dilan Jimenez
m,2023 Central American and Caribbean Games,qual,COL,VT,13.8,Dilan Jimenez
m,2023 Baku World Cup,qual,ESP,FX,13.4,Pau Jimenez
m,2023 Baku World Cup,qual,ESP,HB,7.6,Pau Jimenez
m,2023 Baku World Cup,qual,ESP,PB,13.4,Pau Jimenez
m,2023 Baku World Cup,qual,ESP,PH,11.066,Pau Jimenez
m,2023 Baku World Cup,qual,ESP,SR,12.7,Pau Jimenez
m,2023 Baku World Cup,qual,ESP,VT,13.2,Pau Jimenez
m,2023 Baku World Cup,qual,ESP,VT,13.666,Pau Jimenez
m,2023 Senior European Championships,qual,ESP,FX,13.833,Pau Jimenez
m,2023 Senior European Championships,qual,ESP,SR,13.066,Pau Jimenez
m,2023 Senior European Championships,qual,ESP,VT,13.4,Pau Jimenez
m,2023 Senior European Championships,qual,ESP,VT,14.4,Pau Jimenez
m,2023 Varna World Challenge Cup,qual,ESP,FX,12.9,Pau Jimenez
m,2023 Varna World Challenge Cup,qual,ESP,PB,12.7,Pau Jimenez
m,2023 Varna World Challenge Cup,qual,ESP,SR,12.8,Pau Jimenez
m,2023 Varna World Challenge Cup,qual,ESP,VT,12.85,Pau Jimenez
m,2023 Varna World Challenge Cup,qual,ESP,VT,14.000000000000002,Pau Jimenez
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,COL,FX,12.7,Dilan Jimenez giraldo
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,COL,HB,10.666,Dilan Jimenez giraldo
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,COL,PB,13.966,Dilan Jimenez giraldo
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,COL,SR,12.1,Dilan Jimenez giraldo
m,2023 52nd FIG Artistic Gymnastics World Championships,qual,COL,VT,14.266,Dilan Jimenez giraldo
m,2023 Baku World Cup,final,COL,PB,13.266,Dilan Jimenez giraldo
m,2023 Baku World Cup,qual,COL,PB,14.7,Dilan Jimenez giraldo
m,2023 Baku World Cup,qual,COL,SR,11.866,Dilan Jimenez giraldo
m,2023 Cottbus World Cup,qual,COL,PB,12.466,Dilan Jimenez giraldo
m,2023 Cottbus World Cup,qual,COL,SR,13.033,Dilan Jimenez giraldo
m,2023 Doha World Cup,final,COL,PB,14.433,Dilan Jimenez giraldo
m,2023 Doha World Cup,qual,COL,PB,14.466,Dilan Jimenez giraldo
m,2023 Doha World Cup,qual,COL,SR,12.466,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,COL,FX,12.966,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,qual,COL,FX,11.4,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,COL,HB,12.9,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,qual,COL,HB,12.3,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,COL,PB,13.7,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,qual,COL,PB,13.633,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,COL,PH,5.533,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,qual,COL,PH,10.133,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,COL,SR,11.666,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,qual,COL,SR,12.766,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,AAfinal,COL,VT,13.833,Dilan Jimenez giraldo
m,SANTIAGO 2023 XIX Pan American Games,qual,COL,VT,13.433,Dilan Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,COL,FX,13.1,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,COL,FX,12.667,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,COL,HB,11.667,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,COL,PB,14.133,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,COL,PB,13.867,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,COL,PH,11.333,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,COL,SR,13.233,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,COL,SR,13.1,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,COL,VT,14.367,Dilan Andres Jimenez giraldo
m,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,COL,VT,14.067,Dilan Andres Jimenez giraldo
m,2023 FISU World University Games,qual,ESP,FX,13.8,Pau Jimenez i fernandez
m,2023 FISU World University Games,qual,ESP,HB,12.5,Pau Jimenez i fernandez
m,2023 FISU World University Games,qual,ESP,PB,12.366,Pau Jimenez i fernandez
m,2023 FISU World University Games,qual,ESP,PH,11.7,Pau Jimenez i fernandez
m,2023 FISU World University Games,qual,ESP,SR,12.433,Pau Jimenez i fernandez
m,2023 FISU World University Games,final,ESP,VT,14.033,Pau Jimenez i fernandez
m,2023 FISU World University Games,qual,ESP,VT,14.366,Pau Jimenez i fernandez
m,2023 FISU World University Games,final,ESP,VT,13.766000000000002,Pau Jimenez i fernandez
m,2023 FISU World University Games,qual,ESP,VT,14.133,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,final,ESP,FX,13.7,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,qual,ESP,FX,14.15,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,qual,ESP,PB,13.85,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,qual,ESP,SR,12.95,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,final,ESP,VT,13.2,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,qual,ESP,VT,14.3,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,final,ESP,VT,14.233,Pau Jimenez i fernandez
m,EnBW DTB Pokal Team Challenge 2023,qual,ESP,VT,13.6,Pau Jimenez i fernandez
m,2022 Baku World Cup,qual,GEO,HB,11.566,Ioane Jimsheleishvili
m,2022 Baku World Cup,qual,GEO,PB,12.8,Ioane Jimsheleishvili
m,2022 Baku World Cup,qual,GEO,VT,13.766,Ioane Jimsheleishvili
m,2022 Doha World Cup,qual,GEO,FX,13.233,Ioane Jimsheleishvili
m,2022 Doha World Cup,final,GEO,HB,12.6,Ioane Jimsheleishvili
m,2022 Doha World Cup,qual,GEO,HB,12.6,Ioane Jimsheleishvili
m,2022 Doha World Cup,qual,GEO,VT,13.6,Ioane Jimsheleishvili
m,2022 Doha World Cup,qual,GEO,VT,12.633,Ioane Jimsheleishvili
m,2022 Senior European Championships,qual,GEO,FX,13.7,Ioane Jimsheleishvili
m,2022 Senior European Championships,qual,GEO,HB,7.1,Ioane Jimsheleishvili
m,2022 Senior European Championships,qual,GEO,PB,11.133,Ioane Jimsheleishvili
m,2022 Senior European Championships,qual,GEO,PH,9.666,Ioane Jimsheleishvili
m,2022 Senior European Championships,qual,GEO,SR,12.933,Ioane Jimsheleishvili
m,2022 Senior European Championships,qual,GEO,VT,14.0,Ioane Jimsheleishvili
m,2023 Baku World Cup,qual,GEO,FX,12.866,Ioane Jimsheleishvili
m,2023 Baku World Cup,qual,GEO,HB,13.2,Ioane Jimsheleishvili
m,2023 Baku World Cup,qual,GEO,VT,13.166,Ioane Jimsheleishvili
m,2023 Baku World Cup,qual,GEO,VT,13.0,Ioane Jimsheleishvili
m,2023 Cottbus World Cup,qual,GEO,FX,9.933,Ioane Jimsheleishvili
m,2023 Cottbus World Cup,qual,GEO,HB,11.466,Ioane Jimsheleishvili
m,2023 Doha World Cup,qual,GEO,FX,10.6,Ioane Jimsheleishvili
m,2023 Doha World Cup,qual,GEO,HB,9.8,Ioane Jimsheleishvili
m,2023 Doha World Cup,qual,GEO,VT,13.8,Ioane Jimsheleishvili
m,2023 Doha World Cup,qual,GEO,VT,13.6,Ioane Jimsheleishvili
m,2023 Senior European Championships,qual,GEO,HB,11.166,Ioane Jimsheleishvili
m,2023 Senior European Championships,qual,GEO,PB,12.7,Ioane Jimsheleishvili
m,2022 9th Senior Artistic Gymnastics Asian Championships,qual,KSA,FX,11.6,Abdulaziz Al Johani
m,2022 9th Senior Artistic Gymnastics Asian Championships,qual,KSA,PH,9.1,Abdulaziz Al Johani
m,2022 9th Senior Artistic Gymnastics Asian Championships,qual,KSA,SR,10.267,Abdulaziz Al Johani
m,2023 British Gymnastics Championships,qual,GBR,FX,10.7,Jake Johnson
m,2023 British Gymnastics Championships,qual,GBR,HB,12.55,Jake Johnson
m,2023 British Gymnastics Championships,final,GBR,PB,9.85,Jake Johnson
m,2023 British Gymnastics Championships,qual,GBR,PB,13.3,Jake Johnson
m,2023 British Gymnastics Championships,final,GBR,PH,11.8,Jake Johnson
m,2023 British Gymnastics Championships,qual,GBR,PH,13.55,Jake Johnson
m,2023 British Gymnastics Championships,qual,GBR,SR,12.4,Jake Johnson
m,2023 British Gymnastics Championships,qual,GBR,VT,13.0,Jake Johnson
w,2023 Core Hydration Classic,AAfinal,USA,BB,11.0,Madray Johnson
w,2023 Core Hydration Classic,AAfinal,USA,VT,12.65,Madray Johnson
w,2023 U.S. Championships,qual,USA,BB,13.5,Madray Johnson
w,2023 U.S. Championships,final,USA,BB,12.8,Madray Johnson
w,2023 U.S. Championships,qual,USA,FX,12.9,Madray Johnson
w,2023 U.S. Championships,final,USA,FX,12.6,Madray Johnson
w,2023 U.S. Championships,qual,USA,UB,12.9,Madray Johnson
w,2023 U.S. Championships,final,USA,UB,12.95,Madray Johnson
w,2023 U.S. Championships,qual,USA,VT,13.55,Madray Johnson
w,2023 U.S. Championships,final,USA,VT,13.05,Madray Johnson
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,USA,BB,12.533,Madray Johnson
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,USA,BB,12.833,Madray Johnson
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,USA,UB,13.3,Madray Johnson
w,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,USA,UB,13.133,Madray Johnson
m,2023 Core Hydration Classic,AAfinal,USA,HB,9.95,Ayden Johnston
m,2023 Core Hydration Classic,AAfinal,USA,PB,12.35,Ayden Johnston
m,2023 Osijek World Challenge Cup,qual,ISL,PH,12.25,Arnthor Jonasson
w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,USA,BB,13.1,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,qual,USA,BB,13.2,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,USA,FX,13.7,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,qual,USA,FX,13.8,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,USA,FX,13.733,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,USA,UB,14.366,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,final,USA,UB,14.766,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,qual,USA,UB,14.566,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,USA,UB,14.333,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,USA,VT,14.233,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,USA,VT,13.933,Shilese Jones
w,2022 51st FIG Artistic Gymnastics World Championships,qual,USA,VT,14.2,Shilese Jones
w,2022 Paris World Challenge Cup,qual,USA,BB,13.45,Shilese Jones
w,2022 Paris World Challenge Cup,final,USA,BB,13.4,Shilese Jones
w,2022 Paris World Challenge Cup,final,USA,FX,13.5,Shilese Jones
w,2022 Paris World Challenge Cup,qual,USA,FX,12.55,Shilese Jones
w,2022 Paris World Challenge Cup,qual,USA,UB,13.2,Shilese Jones
w,2022 Paris World Challenge Cup,final,USA,UB,14.7,Shilese Jones
w,2022 U.S. Championships,qual,USA,BB,13.7,Shilese Jones
w,2022 U.S. Championships,final,USA,BB,12.45,Shilese Jones
w,2022 U.S. Championships,qual,USA,FX,14.1,Shilese Jones
w,2022 U.S. Championships,final,USA,FX,14.25,Shilese Jones
w,2022 U.S. Championships,qual,USA,UB,14.85,Shilese Jones
w,2022 U.S. Championships,final,USA,UB,13.6,Shilese Jones
w,2022 U.S. Championships,qual,USA,VT,14.55,Shilese Jones
w,2022 U.S. Championships,final,USA,VT,14.5,Shilese Jones
w,2022 U.S. Classic,AAfinal,USA,BB,11.5,Shilese Jones
w,2022 U.S. Classic,AAfinal,USA,FX,13.65,Shilese Jones
w,2022 U.S. Classic,AAfinal,USA,UB,14.5,Shilese Jones
w,2022 U.S. Classic,AAfinal,USA,VT,14.4,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,USA,BB,14.066,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,final,USA,BB,12.933,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,USA,BB,14.033,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,USA,BB,13.6,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,USA,FX,13.4,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,final,USA,FX,13.666,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,USA,FX,13.8,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,USA,FX,13.566,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,USA,UB,14.633,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,final,USA,UB,14.766,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,USA,UB,14.833,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,USA,UB,14.633,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,USA,VT,14.233,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,USA,VT,14.1,Shilese Jones
w,2023 52nd FIG Artistic Gymnastics World Championships,qual,USA,VT,14.266,Shilese Jones
w,2023 U.S. Championships,qual,USA,BB,13.45,Shilese Jones
w,2023 U.S. Championships,final,USA,BB,14.3,Shilese Jones
w,2023 U.S. Championships,qual,USA,FX,14.05,Shilese Jones
w,2023 U.S. Championships,final,USA,FX,14.1,Shilese Jones
w,2023 U.S. Championships,qual,USA,UB,14.9,Shilese Jones
w,2023 U.S. Championships,final,USA,UB,15.0,Shilese Jones
w,2023 U.S. Championships,qual,USA,VT,14.35,Shilese Jones
w,2023 U.S. Championships,final,USA,VT,14.4,Shilese Jones
m,2022 British Gymnastics Championships,qual,GBR,FX,12.3,Thomas Jones
m,2022 British Gymnastics Championships,qual,GBR,HB,11.3,Thomas Jones
m,2022 British Gymnastics Championships,qual,GBR,PB,12.1,Thomas Jones
m,2022 British Gymnastics Championships,qual,GBR,PH,10.35,Thomas Jones
m,2022 British Gymnastics Championships,qual,GBR,SR,12.1,Thomas Jones
m,2022 British Gymnastics Championships,qual,GBR,VT,14.0,Thomas Jones
m,2023 British Gymnastics Championships,qual,GBR,FX,12.4,Thomas Jones
m,2023 British Gymnastics Championships,qual,GBR,HB,12.55,Thomas Jones
m,2023 British Gymnastics Championships,qual,GBR,PB,11.9,Thomas Jones
m,2023 British Gymnastics Championships,qual,GBR,PH,8.0,Thomas Jones
m,2023 British Gymnastics Championships,qual,GBR,SR,12.4,Thomas Jones
m,2023 British Gymnastics Championships,final,GBR,VT,14.5,Thomas Jones
